User ID,User,email,Vet ID,ชื่อ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,แขวง/ตำบล,เขต/อำเภอ,จังหวัด,Address ID,วันที่เปิดทำการ,เวลาเปิดทำการ,เวลาปิดทำการ,ที่อยู่,เบอร์โทรคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,เลขละติจูด-ลองติจูด,Link แชร์โลเคชั่น,Facebook Page ของคลินิก/ โรงพยาบาลสัตว์ / ร้านค้า,Line@ คลินิก/ โรงพยาบาลสัตว์ / ร้านค้า
57,trio101101057,101101057@supertriodog.com,101101057,โรงพยาบาลสัตว์ลาดกระบัง,แขวงลาดกระบัง,เขตลาดกระบัง,กรุงเทพมหานคร,101101,ทุกวัน,7:00:00 AM,10:00:00 PM,709/1 ถ.ลาดกระบัง,27371825,"(13.7224246, 100.7301735)",https://g.co/kgs/NLreBM,โรงพยาบาลสัตว์ลาดกระบัง,
58,trio730703058,730703058@supertriodog.com,730703058,Pet lovers centre สาขา The Crystal SB ราชพฤกษ์,มหาสวัสดิ์,อำเภอพุทธมณฑล,นครปฐม,730703,ทุกวัน,10:00:00 AM,9:00:00 PM,555 ถนนราชพฤกษ์,"02-4032928,082-1234710","(13.8091682, 100.4486593)",เดอะ คริสตัล เอสบี ราชพฤกษ์ 02 101 5999 https://maps.app.goo.gl/5hLot9Vm13jUbi3QA,Pet lovers centre thailand,@plcthailand
59,trio103602059,103602059@supertriodog.com,103602059,Buddy pets clinic,แขวงสีกัน,เขตดอนเมือง,กรุงเทพมหานคร,103602,ทุกวัน,9:00:00 AM,8:30:00 PM,179/72 ถ นาวงประชาพัฒนา,859432809,"13.9471382,100.5713826",https://goo.gl/maps/cQcdmfTzsBsR7hPG6,บัดดี้ เพ็ทส์ คลินิก,
60,trio104203060,104203060@supertriodog.com,104203060,เพ็ทโฮม​สัตวแพทย์,แขวงคลองถนน,เขตสายไหม,กรุงเทพมหานคร,104203,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันเสาร์, วันอาทิตย์",10:00:00 AM,7:00:00 PM,200/17 ม.จิตภาวรรณ​1 ซ.พหลโยธิน​54/1,29946538,"13.906694,100.629696",https://goo.gl/maps/XL9YexdhnG2Lm9oRA,,
61,trio802303061,802303061@supertriodog.com,802303061,Pet Care+ สาขาพัฒนาการ,สวนหลวง,อำเภอเฉลิมพระเกียรติ,นครศรีธรรมราช,802303,ทุกวัน,10:00:00 AM,8:00:00 PM,"2279, 4 ถ.พัฒนาการ แขวงสวนหลวง กรุงเทพมหานคร 10250",800599788,"13.7367020, 100.6350828",https://maps.app.goo.gl/enWnQKbE55bSAR9o7?g_st=ic,https://www.facebook.com/petcareplusclinic/,@Petcareplus
62,trio720707062,720707062@supertriodog.com,720707062,Pet Care+ สาขานอร์ธ ราชพฤกษ์,บางพลับ,อำเภอสองพี่น้อง,สุพรรณบุรี,720707,"วันจันทร์, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:00:00 AM,8:00:00 PM,30 17 หมู่ที่ 4 ถนน ราชพฤกษ์ ตำบล บางพลับ อำเภอปากเกร็ด นนทบุรี 11120,922628666,"13.9126875, 100.4525156","https://maps.google.com?q=WF73+32%20%E0%B9%80%E0%B8%9E%E0%B9%87%E0%B8%97%E0%B8%AD%E0%B8%B1%E0%B8%AA%20%E0%B9%82%E0%B8%A5%E0%B8%95%E0%B8%B1%E0%B8%AA%20%E0%B8%99%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B8%98%20%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%9E%E0%B8%A4%E0%B8%81%E0%B8%A9%E0%B9%8C%20Pet%20Us%20North%20Ratchapruek%20Bang%20Phlap,%20Pak%20Kret%20District,%20Nonthaburi%2011120&ftid=0x30e2854905319543:0x61e922fb53c3b4e&hl=en-TH&gl=th&entry=gps&lucs=47062720&g_st=il",https://www.facebook.com/petcareplusclinic/,@petcareplus
63,trio103005063,103005063@supertriodog.com,103005063,มนูญ เพ็ทช็อป อตก,แขวงจตุจักร,เขตจตุจักร,กรุงเทพมหานคร,103005,ทุกวัน,9:00:00 AM,8:00:00 PM,เลขที่ 101 อาคารโซนสัตว์เลี้ยง ถ.ย่านพหลโยธิน,02-015-2595,13.797811-100.541412,https://goo.gl/maps/NjRdZkb97PcHnHXu5,https://www.facebook.com/manoon.petshop,https://lin.ee/6HQp3kR
64,trio601101064,601101064@supertriodog.com,601101064,เกษตรเพ็ทช็อป,ลาดยาว,อำเภอลาดยาว,นครสวรรค์,601101,ทุกวัน,8:00:00 AM,7:00:00 PM,โรงพยาบาลสัตว์มหาวิทยาลัยเกษตรศาสตร์ เลขที่ 50 ถ.พหลโยธิน,"029428757 ถึง 59 ต่อ 216, 084 -9785933, 096-8036802","(13.8447178, 100.5776544)",https://maps.app.goo.gl/tzuvrfC1hWtqHPYPA?g_st=ic,Kasetpetshop เกษตรเพ็ทช็อป,-
65,trio104504065,104504065@supertriodog.com,104504065,โรงพยาบาลสัตว์ศรีวรา,แขวงพลับพลา,เขตวังทองหลาง,กรุงเทพมหานคร,104504,ทุกวัน,12:00:00 AM,12:00:00 AM,1325 ซอยลาดพร้าว 94 (ปัญจมิตร),02-5307636-7,"(13.7687593, 100.6062196)",https://goo.gl/maps/dt1pMV6vZvviV4GQA,โรงพยาบาลสัตว์ศรีวรา,-
66,trio101401066,101401066@supertriodog.com,101401066,โรงพยาบาลสัตว์พญาไท7,แขวงสามเสนใน,เขตพญาไท,กรุงเทพมหานคร,101401,ทุกวัน,12:00:00 AM,12:00:00 AM,9 ซ. ชำนาญอักษร,"02-6195782, 087-0870445","(13.7850590, 100.5445856)",https://maps.app.goo.gl/ebEC4zK3T7oAXZrJA?g_st=ic,โรงพยาบาลสัตว์พญาไท 7,-
67,trio130111067,130111067@supertriodog.com,130111067,โรงพยาบาลสัตว์รังสิตปทุม,บางพูน,อำเภอเมืองปทุมธานี,ปทุมธานี,130111,ทุกวัน,9:00:00 AM,9:00:00 PM,57/15-16 ม.2 ถ.รังสิตปทุม,"029588990 , 0852397977","13.984782,100.596032",โรงพยาบาลสัตว์รังสิตปทุม 02 958 8990 https://maps.app.goo.gl/5gjx1vR2U2EMJ2cbA,https://www.facebook.com/rangsitpathum.animal.hos?mibextid=ZbWKwL,Line id : rsp.pet
68,trio220205068,220205068@supertriodog.com,220205068,คลินิกบ้านหมอคลองสามวารักษ์สัตว์,บางชัน,อำเภอขลุง,จันทบุรี,220205,ทุกวัน,8:30:00 AM,8:00:00 PM,41/61 หน้าหมู่บ้าน เคซี พาร์ควิลล์ 2 ถ.เลียบคลองสอง,02 906 5959,"(13.8616843, 100.7177153)",คลินิกบ้านหมอคลองสามวารักษ์สัตว์ 02 906 5959 https://maps.app.goo.gl/w1P4zKfABuUsw4da8?g_st=ic,https://m.facebook.com/%E0%B8%84%E0%B8%A5%E0%B8%B4%E0%B8%99%E0%B8%B4%E0%B8%81%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%AD%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B2%E0%B8%A1%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%81%E0%B8%A9%E0%B9%8C%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%8C-356249757799696/,-
69,trio220205069,220205069@supertriodog.com,220205069,โรงพยาบาลสัตว์รามอินทรา109,บางชัน,อำเภอขลุง,จันทบุรี,220205,ทุกวัน,9:00:00 AM,8:00:00 PM,428/21-22 ถ.พระยาสุเรนทร์,095 814 8338,"(13.8300193, 100.6992266)",โรงพยาบาลสัตว์รามอินทรา109 095 814 8338 https://maps.app.goo.gl/n3phiTpJSh3kJ9Aj8?g_st=ic,https://www.facebook.com/pages/%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%AA%E0%B8%B1%E0%B8%95%E0%B8%A7%E0%B9%8C%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A2%E0%B9%80%E0%B8%81%E0%B9%89%E0%B8%B2/766632430071544,-
70,trio800119070,800119070@supertriodog.com,800119070,วชิรธรรม 57 สัตวแพทย์,บางจาก,อำเภอเมืองนครศรีธรรมราช,นครศรีธรรมราช,800119,ทุกวัน,9:00:00 AM,9:00:00 PM,1293/42 วชิรธรรมสาธิต 57 สุขุมวิท 101/1,814809514,"(13.6942441, 100.6313874)",วชิรธรรม 57 สัตวแพทย์ 02 393 3225 https://maps.app.goo.gl/x7EGWtQArNtYsWF37?g_st=ic,-,-
71,trio110114071,110114071@supertriodog.com,110114071,คลินิกเพ็ทคอนเน็กต์รักษาสัตว์,บางเมืองใหม่,อำเภอเมืองสมุทรปราการ,สมุทรปราการ,110114,ทุกวัน,9:00:00 AM,8:00:00 PM,95/2 หมู่ที่ 5 ซ.ทิพวัล 43,844556605,"(13.6274985, 100.6086161)",คลินิกเพ็ทคอนเน็กต์รักษาสัตว์ https://maps.app.goo.gl/K29Bc6MS2qVgp3dP9?g_st=ic,-,-
72,trio440311072,440311072@supertriodog.com,440311072,โรงพยาบาลสัตว์สวนหลวง,หนองบอน,อำเภอโกสุมพิสัย,มหาสารคาม,440311,ทุกวัน,12:00:00 AM,12:00:00 AM,267 ซ.เฉลิมพระเกียรติ ร.9,02 726 2258,"(13.6787512, 100.6632302)",Suan Luang Animal Hospital 02 726 2258 https://maps.app.goo.gl/KRjGJvwKsZaDhNMH6?g_st=ic,https://www.facebook.com/slphospital,-
73,trio103201073,103201073@supertriodog.com,103201073,โรงพยาบาลสัตว์สวนหลวง พัฒนาการ,แขวงประเวศ,เขตประเวศ,กรุงเทพมหานคร,103201,ทุกวัน,12:00:00 AM,12:00:00 AM,2 ซอยพัฒนาการ 63,02 722 2255,"(13.7276954, 100.6572252)",Suan Luang Animal Hospital 02 722 2255 https://maps.app.goo.gl/AhtJGUxLatPo2Gr67?g_st=ic,https://www.facebook.com/SuanluangPatPet,-
74,trio101101074,101101074@supertriodog.com,101101074,โรงพยาบาลสัตว์สวนหลวงลาดกระบัง,แขวงลาดกระบัง,เขตลาดกระบัง,กรุงเทพมหานคร,101101,ทุกวัน,12:00:00 AM,12:00:00 AM,660 ถ.ลาดกระบัง,095 050 5535,"(13.7223421, 100.7489929)",โรงพยาบาลสัตว์สวนหลวงลาดกระบัง 095 050 5535 https://maps.app.goo.gl/rXvqmwgzwFtqKcWu6?g_st=ic,https://www.facebook.com/Slpetlad,-
75,trio240105075,240105075@supertriodog.com,240105075,ดอนทองสัตวแพทย์,บางตีนเป็ด,อำเภอเมืองฉะเชิงเทรา,ฉะเชิงเทรา,240105,"วันจันทร์, วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์",8:30:00 AM,7:00:00 PM,129 ซอยหมู่บ้านดอนทองธานี,081 734 8249,"(13.6646937, 101.0950049)",ดอนทองสัตวแพทย์ 081 734 8249 https://maps.app.goo.gl/251J9JyLUXP681oH7?g_st=ic,-,-
76,trio103201076,103201076@supertriodog.com,103201076,โรงพยาบาลสัตว์ถนนเฉลิมพระเกียรติ,แขวงประเวศ,เขตประเวศ,กรุงเทพมหานคร,103201,ทุกวัน,12:00:00 AM,12:00:00 AM,908 ถ.พัฒนาการ,02 044 0429,"(13.7125734, 100.6621439)",โรงพยาบาลสัตว์ถนนเฉลิมพระเกียรติ 02 044 0429 https://maps.app.goo.gl/x3ia9cb9fEGLoJ1P9?g_st=ic,https://www.facebook.com/Hos.Animal,-
77,trio451102077,451102077@supertriodog.com,451102077,โรงพยาบาลสัตว์ประเวศ,ดอกไม้,อำเภอสุวรรณภูมิ,ร้อยเอ็ด,451102,ทุกวัน,12:00:00 AM,12:00:00 AM,117 ถ.สุขาภิบาล 2,02 107 5714,"(13.6863564, 100.7005572)",Prawet Pet Hospital 02 107 5714 https://maps.app.goo.gl/CVD4jk2n6KCBnaRR9?g_st=ic,https://www.facebook.com/prawetpethospital,https://liff.line.me/1645278921-kWRPP32q/?accountId=prawetpet
78,trio104401078,104401078@supertriodog.com,104401078,คลินิกบ้านรักษ์สัตว์,แขวงสะพานสูง,เขตสะพานสูง,กรุงเทพมหานคร,104401,"วันอังคาร, วันพุธ, วันพฤหัส, วันศุกร์, วันเสาร์, วันอาทิตย์",10:00:00 AM,8:00:00 PM,164/24 รามคำแหง 112,083 426 2664,"(13.7713301, 100.6771154)",บ้านรักษ์สัตว์ 083 426 2664 https://maps.app.goo.gl/LWscG5fKtE1Hvjqg9?g_st=ic,-,-
79,trio220205079,220205079@supertriodog.com,220205079,โรงพยาบาลรักษ์สัตว์,บางชัน,อำเภอขลุง,จันทบุรี,220205,ทุกวัน,12:00:00 AM,12:00:00 AM,212/1 ถ.เลียบคลองสอง,089 944 5156,"(13.8601092, 100.7056762)",โรงพยาบาลรักษ์สัตว์ 089 944 5156 https://maps.app.goo.gl/9HGnn8xwDFBkhZ147?g_st=ic,https://www.facebook.com/rspethospital,-
80,trio104201080,104201080@supertriodog.com,104201080,คลินิกศรีวินชญารักษาสัตว์,แขวงสายไหม,เขตสายไหม,กรุงเทพมหานคร,104201,ทุกวัน,8:00:00 AM,8:00:00 PM,59 ม.1 สายไหม 55,02 976 4440,"(13.9214370, 100.6729804)",คลินิกศรีวินชญารักษาสัตว์ 02 976 4440 https://maps.app.goo.gl/BS8HyGnGb5azumhSA?g_st=ic,-,-
81,trio240101081,240101081@supertriodog.com,240101081,สี่ขาคลินิก,หน้าเมือง,อำเภอเมืองฉะเชิงเทรา,ฉะเชิงเทรา,240101,ทุกวัน,9:00:00 AM,8:00:00 PM,191/1-2 ซ.มหาจักรพรรดิ์9/1 ถ.มหาจักรพรรดิ์,095 536 5757,"(13.6929499, 101.0684731)",สี่ขาคลินิก SeeKha Clinic 095 536 5757 https://maps.app.goo.gl/XEXZVVmF8VZPjGbA7?g_st=ic,-,-
82,trio104301082,104301082@supertriodog.com,104301082,สาวิตรี สัตวแพทย์,แขวงคันนายาว,เขตคันนายาว,กรุงเทพมหานคร,104301,ทุกวัน,9:00:00 AM,8:00:00 PM,40 ถนนสวนสยาม เสรีไทย,087 126 1179,"(13.8125884, 100.6874585)",สาวิตรี สัตว์แพทย์ https://maps.app.goo.gl/S6wcgTJehJDoscD49?g_st=ic,https://www.facebook.com/profile.php?id=100043891398903,-
